상품ID,원본URL,순위,분류,브랜드,상품명,할인율,할인가,총용량(g),단위가격(100g),리뷰수,평균별점
8936196540,https://www.coupang.com/vp/products/8936196540?itemId=26127342501&vendorItemId=93107676091&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3cce8418765991&sourceType=search&itemsCount=36&searchRank=15&rank=15,16,국,곰곰,"곰곰 옛날식 청국장찌개 (냉동), 500g, 1개",33.0,4570,500,914,431,4.76
8566963919,https://www.coupang.com/vp/products/8566963919?itemId=25374106764&vendorItemId=92368213937&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3cce8418765991&sourceType=search&itemsCount=36&searchRank=17&rank=17,18,국,곰곰,"곰곰 우거지 감자탕 (냉동), 2.5kg, 1개",28.0,14310,2502,572,"1,203",4.64
8659908121,https://www.coupang.com/vp/products/8659908121?itemId=25994329543&vendorItemId=92976615751&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3cce8418765991&sourceType=search&itemsCount=36&searchRank=18&rank=18,19,국,곰곰,"곰곰 제대로 만든 우거지 순살 감자탕, 500g, 2개",,8710,1000,871,"1,203",4.58
8316205316,https://www.coupang.com/vp/products/8316205316?itemId=24000418385&vendorItemId=91021279951&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3cce8418765991&sourceType=search&itemsCount=36&searchRank=20&rank=20,21,국,곰곰,"곰곰 종로식 도가니탕, 500g, 2개",41.0,6960,1000,696,994,4.7
7944190880,https://www.coupang.com/vp/products/7944190880?itemId=21898018622&vendorItemId=88946067313&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3cce8418765991&sourceType=search&itemsCount=36&searchRank=21&rank=21,22,국,곰곰,"곰곰 제대로 만든 고깃집 된장찌개, 450g, 1개",,4860,450,1080,"1,520",4.51
8750379098,https://www.coupang.com/vp/products/8750379098?itemId=25437748852&vendorItemId=92430679073&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3cce8418765991&sourceType=search&itemsCount=36&searchRank=23&rank=23,24,국,곰곰,"곰곰x욱이네 구수한 보리새우 아욱국 (냉동), 600g, 1개",27.0,6630,600,1105,408,4.61
6122635313,https://www.coupang.com/vp/products/6122635313?itemId=11616181476&vendorItemId=78890848604&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3cce8418765991&sourceType=search&itemsCount=36&searchRank=27&rank=27,28,국,곰곰,"곰곰 황태 해장국 (냉동), 600g, 4개",36.0,15100,2401,629,"1,902",4.72
7828231267,https://www.coupang.com/vp/products/7828231267?itemId=22334001257&vendorItemId=89379285614&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3cce8418765991&sourceType=search&itemsCount=36&searchRank=29&rank=29,30,국,곰곰,"곰곰 종로식 도가니탕, 500g, 6개",45.0,19460,2998,649,"4,204",4.56
7657818427,https://www.coupang.com/vp/products/7657818427?itemId=20535888127&vendorItemId=87612679486&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3cce8418765991&sourceType=search&itemsCount=36&searchRank=32&rank=32,33,국,곰곰,"곰곰 닭곰탕 (냉동), 600g, 2개",60.0,8630,1200,719,"1,567",4.69
8487615248,https://www.coupang.com/vp/products/8487615248?itemId=24917119916&vendorItemId=91923464419&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=b500a69d747776&sourceType=search&itemsCount=36&searchRank=36&rank=36,36,국,곰곰,"곰곰 제대로 만든 사골 선지해장국, 450g, 2개",23.0,7520,900,836,"1,047",4.52
8643751349,https://www.coupang.com/vp/products/8643751349?itemId=25369199388&vendorItemId=92363368481&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=b500a69d747776&sourceType=search&itemsCount=36&searchRank=37&rank=37,37,국,곰곰,"곰곰 대파 닭개장 (냉동), 600g, 2개",44.0,9950,1200,829,453,4.61
7432432188,https://www.coupang.com/vp/products/7432432188?itemId=19306758319&vendorItemId=86421096657&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=b500a69d747776&sourceType=search&itemsCount=36&searchRank=38&rank=38,38,국,곰곰,"곰곰 소고기 무국 (냉동), 500g, 3개",19.0,11080,1499,739,"2,674",4.7
8206556263,https://www.coupang.com/vp/products/8206556263?itemId=23542038956&vendorItemId=90568260571&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=b500a69d747776&sourceType=search&itemsCount=36&searchRank=42&rank=42,42,국,곰곰,"곰곰 구수한 청국장 찌개 (냉동), 350g, 3개",42.0,7790,1050,742,560,4.68
6743920655,https://www.coupang.com/vp/products/6743920655?itemId=15751790454&vendorItemId=82965494971&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=b500a69d747776&sourceType=search&itemsCount=36&searchRank=43&rank=43,43,국,곰곰,"곰곰 삼계탕, 800g, 2개",48.0,13990,1601,874,"1,033",4.47
2150609149,https://www.coupang.com/vp/products/2150609149?itemId=3652271637&vendorItemId=71637745304&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=b500a69d747776&sourceType=search&itemsCount=36&searchRank=44&rank=44,44,국,곰곰,"곰곰 김치찌개 (냉동), 500g, 2팩",,9620,1000,962,"7,347",4.58
7252262712,https://www.coupang.com/vp/products/7252262712?itemId=19396194492&vendorItemId=86508328032&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=b500a69d747776&sourceType=search&itemsCount=36&searchRank=45&rank=45,45,국,곰곰,"곰곰 남원식 추어탕, 450g, 2개",35.0,7740,900,860,"4,708",4.43
7432432187,https://www.coupang.com/vp/products/7432432187?itemId=19306758299&vendorItemId=86421096632&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=b500a69d747776&sourceType=search&itemsCount=36&searchRank=46&rank=46,46,국,곰곰,"곰곰 사골 우거지국 (냉동), 500g, 3개",25.0,10930,1499,729,"1,277",4.66
7621530317,https://www.coupang.com/vp/products/7621530317?itemId=20207601531&vendorItemId=87297813943&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=b500a69d747776&sourceType=search&itemsCount=36&searchRank=52&rank=52,52,국,곰곰,"곰곰 사골우거지국, 500g, 5개",44.0,13990,2498,560,849,4.47
7520309312,https://www.coupang.com/vp/products/7520309312?itemId=19722855820&vendorItemId=86826961684&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=b500a69d747776&sourceType=search&itemsCount=36&searchRank=55&rank=55,55,국,곰곰,"곰곰 차돌듬뿍 된장찌개 (냉동), 500g, 4개",38.0,18250,1999,913,883,4.71
8730589492,https://www.coupang.com/vp/products/8730589492?itemId=25367799164&vendorItemId=92362002390&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=b500a69d747776&sourceType=search&itemsCount=36&searchRank=62&rank=62,62,국,곰곰,"곰곰 들깨 미역국 (냉동), 500g, 1개",36.0,4410,500,882,167,4.83
7858055134,https://www.coupang.com/vp/products/7858055134?itemId=21436701341&vendorItemId=88491396467&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=b500a69d747776&sourceType=search&itemsCount=36&searchRank=64&rank=64,64,국,곰곰,"곰곰 뼈없는 갈비탕, 700g, 1개",19.0,7990,700,1141,"1,595",4.53
7643653666,https://www.coupang.com/vp/products/7643653666?itemId=20910867569&vendorItemId=87977819383&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3f6f84d92285323&sourceType=search&itemsCount=36&searchRank=73&rank=73,73,국,곰곰,"곰곰 대용량 새콤쌈무, 2.8kg, 2팩",,15610,5595,279,"1,390",4.76
8750379110,https://www.coupang.com/vp/products/8750379110?itemId=25927035499&vendorItemId=92912429371&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3f6f84d92285323&sourceType=search&itemsCount=36&searchRank=75&rank=75,75,국,곰곰,"곰곰x욱이네 진한 차돌 된장찌개 (냉동), 500g, 3개",37.0,17100,1500,1140,213,4.69
8463221216,https://www.coupang.com/vp/products/8463221216?itemId=24874235235&vendorItemId=91881104006&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3f6f84d92285323&sourceType=search&itemsCount=36&searchRank=80&rank=80,80,국,곰곰,"곰곰 한끼 와사비 무쌈, 150g, 6개",,6830,900,759,"1,110",4.82
7185365613,https://www.coupang.com/vp/products/7185365613?itemId=19013173948&vendorItemId=86137794604&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3f6f84d92285323&sourceType=search&itemsCount=36&searchRank=84&rank=84,84,국,곰곰,"곰곰 참맛소스, 1.8L, 4개",20.0,18220,7202,253,"1,134",4.77
8048337943,https://www.coupang.com/vp/products/8048337943?itemId=23518263027&vendorItemId=90544636205&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3f6f84d92285323&sourceType=search&itemsCount=36&searchRank=87&rank=87,87,국,곰곰,"곰곰 와사비 무쌈, 3kg, 6개",,44840,18008,249,"13,394",4.8
8730258078,https://www.coupang.com/vp/products/8730258078?itemId=25927035029&vendorItemId=92912428799&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3f6f84d92285323&sourceType=search&itemsCount=36&searchRank=88&rank=88,88,국,곰곰,"곰곰 백묵은지, 900g, 3개",34.0,31540,2700,1168,57,4.23
6121923695,https://www.coupang.com/vp/products/6121923695?itemId=19224124577&vendorItemId=86340801802&q=%EA%B3%B0%EA%B3%B0%20%EA%B5%AD&searchId=3f6f84d92285323&sourceType=search&itemsCount=36&searchRank=96&rank=96,96,국,곰곰,"곰곰 국내산 깐도라지, 150g, 2개",,11150,300,3717,"5,642",4.5
7941558764,https://www.coupang.com/vp/products/7941558764?itemId=21875076986&vendorItemId=88923203912&pickType=COU_PICK&q=%EA%B3%B0%EA%B3%B0%20%EB%91%90%EB%B6%80&searchId=37b8b2272159877&sourceType=search&itemsCount=36&searchRank=0&rank=0,1,두부,곰곰,"곰곰 만능두부, 300g, 1개",,990,300,330,"65,966",4.81
